agewife,tinroof,eduwife_prim,eduwife_sec,label
31.826082948884576,0.33456466879896546,0.47051896646540464,0.09845465364924465,dhs_national
31.08862369868389,0.5968956413656056,0.2929335131153159,0.05500434015945709,dhs_skivu
40.57589803012746,0.5846501128668171,0.24913093858632676,0.02433371958285052,sample_full
41.09106239460371,0.6053962900505903,0.25295109612141653,0.02866779089376054,sample_gendermodule
